,date,bat_team,bowl_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
20518,2010-04-19,Mumbai Indians,Kolkata Knight Riders,69,2,9.6,40,0,133
20519,2010-04-19,Mumbai Indians,Kolkata Knight Riders,69,2,10.1,39,0,133
20520,2010-04-19,Mumbai Indians,Kolkata Knight Riders,69,2,10.2,39,0,133
20521,2010-04-19,Mumbai Indians,Kolkata Knight Riders,70,2,10.3,39,0,133
20522,2010-04-19,Mumbai Indians,Kolkata Knight Riders,70,2,10.4,33,0,133
20523,2010-04-19,Mumbai Indians,Kolkata Knight Riders,71,2,10.5,33,0,133
20524,2010-04-19,Mumbai Indians,Kolkata Knight Riders,71,2,10.6,29,0,133
20525,2010-04-19,Mumbai Indians,Kolkata Knight Riders,72,2,11.1,30,0,133
20526,2010-04-19,Mumbai Indians,Kolkata Knight Riders,73,2,11.2,30,0,133
20527,2010-04-19,Mumbai Indians,Kolkata Knight Riders,74,2,11.3,30,0,133
20528,2010-04-19,Mumbai Indians,Kolkata Knight Riders,74,2,11.4,29,0,133
20529,2010-04-19,Mumbai Indians,Kolkata Knight Riders,74,2,11.5,28,0,133
20530,2010-04-19,Mumbai Indians,Kolkata Knight Riders,74,2,11.6,27,0,133
20531,2010-04-19,Mumbai Indians,Kolkata Knight Riders,75,2,12.1,26,0,133
20532,2010-04-19,Mumbai Indians,Kolkata Knight Riders,76,2,12.2,23,0,133
20533,2010-04-19,Mumbai Indians,Kolkata Knight Riders,76,2,12.3,23,0,133
20534,2010-04-19,Mumbai Indians,Kolkata Knight Riders,77,2,12.4,23,0,133
20535,2010-04-19,Mumbai Indians,Kolkata Knight Riders,77,3,12.5,23,1,133
20536,2010-04-19,Mumbai Indians,Kolkata Knight Riders,77,3,12.6,23,1,133
20537,2010-04-19,Mumbai Indians,Kolkata Knight Riders,77,4,13.1,19,2,133
20538,2010-04-19,Mumbai Indians,Kolkata Knight Riders,77,4,13.2,18,2,133
20539,2010-04-19,Mumbai Indians,Kolkata Knight Riders,78,4,13.3,18,2,133
20540,2010-04-19,Mumbai Indians,Kolkata Knight Riders,79,4,13.4,15,2,133
20541,2010-04-19,Mumbai Indians,Kolkata Knight Riders,80,4,13.5,14,2,133
20542,2010-04-19,Mumbai Indians,Kolkata Knight Riders,81,4,13.6,15,2,133
20543,2010-04-19,Mumbai Indians,Kolkata Knight Riders,82,4,14.1,16,2,133
20544,2010-04-19,Mumbai Indians,Kolkata Knight Riders,82,4,14.2,16,2,133
20545,2010-04-19,Mumbai Indians,Kolkata Knight Riders,83,4,14.3,17,2,133
20546,2010-04-19,Mumbai Indians,Kolkata Knight Riders,84,4,14.4,17,2,133
20547,2010-04-19,Mumbai Indians,Kolkata Knight Riders,84,4,14.5,16,2,133
20548,2010-04-19,Mumbai Indians,Kolkata Knight Riders,86,4,14.6,17,2,133
20549,2010-04-19,Mumbai Indians,Kolkata Knight Riders,87,4,15.1,18,2,133
20550,2010-04-19,Mumbai Indians,Kolkata Knight Riders,88,4,15.2,19,2,133
20551,2010-04-19,Mumbai Indians,Kolkata Knight Riders,89,4,15.3,19,2,133
20552,2010-04-19,Mumbai Indians,Kolkata Knight Riders,89,5,15.4,19,3,133
20553,2010-04-19,Mumbai Indians,Kolkata Knight Riders,90,5,15.5,19,3,133
20554,2010-04-19,Mumbai Indians,Kolkata Knight Riders,94,5,15.6,23,3,133
20555,2010-04-19,Mumbai Indians,Kolkata Knight Riders,95,5,16.1,23,3,133
20556,2010-04-19,Mumbai Indians,Kolkata Knight Riders,96,5,16.2,23,3,133
20557,2010-04-19,Mumbai Indians,Kolkata Knight Riders,100,5,16.3,26,3,133
20558,2010-04-19,Mumbai Indians,Kolkata Knight Riders,104,5,16.4,30,3,133
20559,2010-04-19,Mumbai Indians,Kolkata Knight Riders,104,5,16.5,30,3,133
20560,2010-04-19,Mumbai Indians,Kolkata Knight Riders,106,5,16.6,32,3,133
20561,2010-04-19,Mumbai Indians,Kolkata Knight Riders,107,5,17.1,32,3,133
20562,2010-04-19,Mumbai Indians,Kolkata Knight Riders,107,5,17.2,31,3,133
20563,2010-04-19,Mumbai Indians,Kolkata Knight Riders,108,5,17.2,32,3,133
20564,2010-04-19,Mumbai Indians,Kolkata Knight Riders,110,5,17.3,33,3,133
20565,2010-04-19,Mumbai Indians,Kolkata Knight Riders,111,5,17.4,34,2,133
20566,2010-04-19,Mumbai Indians,Kolkata Knight Riders,111,6,17.5,34,3,133
20567,2010-04-19,Mumbai Indians,Kolkata Knight Riders,117,6,17.6,40,2,133
20568,2010-04-19,Mumbai Indians,Kolkata Knight Riders,119,6,18.1,42,2,133
20569,2010-04-19,Mumbai Indians,Kolkata Knight Riders,120,6,18.2,42,2,133
20570,2010-04-19,Mumbai Indians,Kolkata Knight Riders,120,6,18.3,41,2,133
20571,2010-04-19,Mumbai Indians,Kolkata Knight Riders,121,6,18.4,41,2,133
20572,2010-04-19,Mumbai Indians,Kolkata Knight Riders,125,6,18.5,44,2,133
20573,2010-04-19,Mumbai Indians,Kolkata Knight Riders,126,6,18.6,44,2,133
20574,2010-04-19,Mumbai Indians,Kolkata Knight Riders,126,7,19.1,44,3,133
20575,2010-04-19,Mumbai Indians,Kolkata Knight Riders,127,7,19.2,44,3,133
20576,2010-04-19,Mumbai Indians,Kolkata Knight Riders,128,7,19.3,44,3,133
20577,2010-04-19,Mumbai Indians,Kolkata Knight Riders,129,7,19.4,45,3,133
20578,2010-04-19,Mumbai Indians,Kolkata Knight Riders,133,7,19.5,47,3,133
20579,2010-04-19,Mumbai Indians,Kolkata Knight Riders,133,8,19.6,46,4,133
20580,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,0,0,0.1,0,0,184
20581,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,1,0,0.2,1,0,184
20582,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,1,0,0.3,1,0,184
20583,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,1,0,0.4,1,0,184
20584,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,1,0,0.5,1,0,184
20585,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,2,0,0.6,2,0,184
20586,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,2,0,1.1,2,0,184
20587,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,2,0,1.2,2,0,184
20588,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,6,0,1.3,6,0,184
20589,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,7,0,1.3,7,0,184
20590,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,11,0,1.4,11,0,184
20591,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,11,1,1.5,11,1,184
20592,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,11,1,1.6,11,1,184
20593,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,11,1,2.1,11,1,184
20594,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,15,1,2.2,15,1,184
20595,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,20,1,2.2,20,1,184
20596,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,21,1,2.3,21,1,184
20597,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,21,1,2.4,21,1,184
20598,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,23,1,2.5,23,1,184
20599,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,23,1,2.6,23,1,184
20600,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,27,1,3.1,27,1,184
20601,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,27,1,3.2,27,1,184
20602,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,29,1,3.3,29,1,184
20603,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,29,2,3.4,29,2,184
20604,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,30,2,3.5,30,2,184
20605,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,31,2,3.5,31,2,184
20606,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,31,2,3.6,31,2,184
20607,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,32,2,4.1,32,2,184
20608,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,32,2,4.2,32,2,184
20609,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,32,2,4.3,32,2,184
20610,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,33,2,4.3,33,2,184
20611,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,33,2,4.4,32,2,184
20612,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,37,2,4.5,36,2,184
20613,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,39,2,4.6,38,2,184
20614,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,41,2,5.1,40,2,184
20615,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,45,2,5.2,43,2,184
20616,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,46,2,5.3,44,2,184
20617,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,46,2,5.4,44,2,184
20618,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,50,2,5.5,44,2,184
20619,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,54,2,5.6,47,2,184
20620,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,58,2,6.1,47,2,184
20621,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,59,2,6.2,48,1,184
20622,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,60,2,6.3,49,1,184
20623,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,60,2,6.4,49,1,184
20624,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,61,2,6.5,46,1,184
20625,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,62,2,6.6,42,1,184
20626,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,62,2,7.1,41,1,184
20627,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,63,2,7.2,42,1,184
20628,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,65,2,7.3,42,1,184
20629,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,65,2,7.4,42,1,184
20630,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,66,2,7.5,39,1,184
20631,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,66,2,7.6,39,1,184
20632,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,68,2,8.1,39,1,184
20633,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,68,3,8.2,39,1,184
20634,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,69,3,8.3,39,1,184
20635,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,73,3,8.4,42,1,184
20636,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,74,3,8.5,43,1,184
20637,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,74,3,8.6,42,1,184
20638,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,75,3,9.1,43,1,184
20639,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,77,3,9.2,45,1,184
20640,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,77,4,9.3,44,2,184
20641,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,78,4,9.4,45,2,184
20642,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,80,4,9.5,43,2,184
20643,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,81,4,9.6,42,2,184
20644,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,82,4,10.1,41,2,184
20645,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,82,4,10.2,37,2,184
20646,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,82,4,10.3,36,2,184
20647,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,83,4,10.4,37,2,184
20648,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,84,4,10.5,34,2,184
20649,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,84,4,10.6,30,2,184
20650,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,85,4,11.1,27,2,184
20651,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,86,4,11.2,27,2,184
20652,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,86,4,11.3,26,2,184
20653,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,86,4,11.4,26,2,184
20654,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,87,4,11.5,26,2,184
20655,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,88,4,11.6,26,2,184
20656,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,89,4,12.1,27,2,184
20657,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,90,4,12.2,27,2,184
20658,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,90,4,12.3,25,2,184
20659,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,91,4,12.4,26,2,184
20660,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,92,4,12.5,26,2,184
20661,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,93,4,12.6,27,2,184
20662,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,95,4,13.1,27,2,184
20663,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,95,4,13.2,27,1,184
20664,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,101,4,13.3,32,1,184
20665,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,101,4,13.4,28,1,184
20666,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,102,4,13.5,28,1,184
20667,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,103,4,13.6,29,1,184
20668,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,104,4,14.1,29,1,184
20669,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,104,4,14.2,27,1,184
20670,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,105,4,14.3,28,0,184
20671,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,105,4,14.4,27,0,184
20672,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,106,4,14.5,26,0,184
20673,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,107,4,14.6,26,0,184
20674,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,113,4,15.1,31,0,184
20675,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,114,4,15.2,32,0,184
20676,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,115,4,15.3,33,0,184
20677,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,119,4,15.4,36,0,184
20678,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,123,4,15.5,39,0,184
20679,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,124,4,15.6,40,0,184
20680,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,125,4,16.1,40,0,184
20681,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,125,4,16.2,39,0,184
20682,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,127,4,16.2,41,0,184
20683,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,131,4,16.3,45,0,184
20684,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,137,4,16.4,50,0,184
20685,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,138,4,16.5,50,0,184
20686,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,140,4,16.5,51,0,184
20687,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,141,4,16.6,51,0,184
20688,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,142,4,17.1,52,0,184
20689,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,142,4,17.2,51,0,184
20690,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,144,4,17.3,52,0,184
20691,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,144,5,17.4,51,1,184
20692,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,145,5,17.5,50,1,184
20693,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,151,5,17.6,56,1,184
20694,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,153,5,18.1,52,1,184
20695,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,159,5,18.2,58,1,184
20696,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,161,5,18.3,59,1,184
20697,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,167,5,18.4,64,1,184
20698,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,167,5,18.5,63,1,184
20699,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,168,5,18.6,64,1,184
20700,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,172,5,19.1,67,1,184
20701,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,174,5,19.2,69,1,184
20702,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,175,5,19.2,69,1,184
20703,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,177,5,19.3,70,1,184
20704,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,177,5,19.4,64,1,184
20705,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,183,5,19.5,69,1,184
20706,2010-04-21,Mumbai Indians,Royal Challengers Bangalore,184,5,19.6,69,1,184
20944,2010-04-25,Chennai Super Kings,Mumbai Indians,1,0,0.1,1,0,168
20945,2010-04-25,Chennai Super Kings,Mumbai Indians,1,0,0.2,1,0,168
20946,2010-04-25,Chennai Super Kings,Mumbai Indians,1,0,0.3,1,0,168
20947,2010-04-25,Chennai Super Kings,Mumbai Indians,1,0,0.4,1,0,168
20948,2010-04-25,Chennai Super Kings,Mumbai Indians,2,0,0.5,2,0,168
20949,2010-04-25,Chennai Super Kings,Mumbai Indians,4,0,0.6,4,0,168
20950,2010-04-25,Chennai Super Kings,Mumbai Indians,5,0,1.1,5,0,168
20951,2010-04-25,Chennai Super Kings,Mumbai Indians,5,0,1.2,5,0,168
20952,2010-04-25,Chennai Super Kings,Mumbai Indians,6,0,1.3,6,0,168
20953,2010-04-25,Chennai Super Kings,Mumbai Indians,6,0,1.4,6,0,168
20954,2010-04-25,Chennai Super Kings,Mumbai Indians,6,0,1.5,6,0,168
20955,2010-04-25,Chennai Super Kings,Mumbai Indians,6,0,1.6,6,0,168
20956,2010-04-25,Chennai Super Kings,Mumbai Indians,7,0,2.1,7,0,168
20957,2010-04-25,Chennai Super Kings,Mumbai Indians,7,0,2.2,7,0,168
20958,2010-04-25,Chennai Super Kings,Mumbai Indians,7,0,2.3,7,0,168
20959,2010-04-25,Chennai Super Kings,Mumbai Indians,13,0,2.4,13,0,168
20960,2010-04-25,Chennai Super Kings,Mumbai Indians,13,0,2.5,13,0,168
20961,2010-04-25,Chennai Super Kings,Mumbai Indians,13,0,2.6,13,0,168
20962,2010-04-25,Chennai Super Kings,Mumbai Indians,13,0,3.1,13,0,168
20963,2010-04-25,Chennai Super Kings,Mumbai Indians,19,0,3.2,19,0,168
20964,2010-04-25,Chennai Super Kings,Mumbai Indians,20,0,3.3,20,0,168
20965,2010-04-25,Chennai Super Kings,Mumbai Indians,20,0,3.4,20,0,168
20966,2010-04-25,Chennai Super Kings,Mumbai Indians,20,0,3.5,20,0,168
20967,2010-04-25,Chennai Super Kings,Mumbai Indians,20,0,3.6,20,0,168
20968,2010-04-25,Chennai Super Kings,Mumbai Indians,24,0,4.1,24,0,168
20969,2010-04-25,Chennai Super Kings,Mumbai Indians,24,0,4.2,24,0,168
20970,2010-04-25,Chennai Super Kings,Mumbai Indians,25,0,4.3,25,0,168
20971,2010-04-25,Chennai Super Kings,Mumbai Indians,25,0,4.4,25,0,168
20972,2010-04-25,Chennai Super Kings,Mumbai Indians,29,0,4.5,29,0,168
20973,2010-04-25,Chennai Super Kings,Mumbai Indians,29,0,4.6,29,0,168
20974,2010-04-25,Chennai Super Kings,Mumbai Indians,30,0,5.0,29,0,168
20975,2010-04-25,Chennai Super Kings,Mumbai Indians,30,0,5.1,29,0,168
20976,2010-04-25,Chennai Super Kings,Mumbai Indians,31,0,5.2,30,0,168
20977,2010-04-25,Chennai Super Kings,Mumbai Indians,32,0,5.3,31,0,168
20978,2010-04-25,Chennai Super Kings,Mumbai Indians,38,0,5.4,36,0,168
20979,2010-04-25,Chennai Super Kings,Mumbai Indians,39,0,5.5,35,0,168
20980,2010-04-25,Chennai Super Kings,Mumbai Indians,40,0,5.6,35,0,168
20981,2010-04-25,Chennai Super Kings,Mumbai Indians,40,0,6.1,35,0,168
20982,2010-04-25,Chennai Super Kings,Mumbai Indians,41,0,6.2,35,0,168
20983,2010-04-25,Chennai Super Kings,Mumbai Indians,42,0,6.3,36,0,168
20984,2010-04-25,Chennai Super Kings,Mumbai Indians,43,0,6.4,37,0,168
20985,2010-04-25,Chennai Super Kings,Mumbai Indians,43,0,6.5,37,0,168
20986,2010-04-25,Chennai Super Kings,Mumbai Indians,43,0,6.6,36,0,168
20987,2010-04-25,Chennai Super Kings,Mumbai Indians,44,0,7.1,37,0,168
20988,2010-04-25,Chennai Super Kings,Mumbai Indians,44,1,7.2,37,1,168
20989,2010-04-25,Chennai Super Kings,Mumbai Indians,44,1,7.3,31,1,168
20990,2010-04-25,Chennai Super Kings,Mumbai Indians,44,1,7.4,31,1,168
20991,2010-04-25,Chennai Super Kings,Mumbai Indians,44,1,7.5,31,1,168
20992,2010-04-25,Chennai Super Kings,Mumbai Indians,44,1,7.6,31,1,168
20993,2010-04-25,Chennai Super Kings,Mumbai Indians,45,1,8.1,26,1,168
20994,2010-04-25,Chennai Super Kings,Mumbai Indians,46,1,8.2,26,1,168
20995,2010-04-25,Chennai Super Kings,Mumbai Indians,47,1,8.3,27,1,168
20996,2010-04-25,Chennai Super Kings,Mumbai Indians,47,2,8.4,27,2,168
20997,2010-04-25,Chennai Super Kings,Mumbai Indians,48,2,8.5,28,2,168
20998,2010-04-25,Chennai Super Kings,Mumbai Indians,49,2,8.6,25,2,168
20999,2010-04-25,Chennai Super Kings,Mumbai Indians,50,2,9.1,26,2,168
21000,2010-04-25,Chennai Super Kings,Mumbai Indians,51,2,9.2,26,2,168
21001,2010-04-25,Chennai Super Kings,Mumbai Indians,52,2,9.3,27,2,168
21002,2010-04-25,Chennai Super Kings,Mumbai Indians,53,2,9.4,24,2,168
21003,2010-04-25,Chennai Super Kings,Mumbai Indians,57,2,9.5,28,2,168
21004,2010-04-25,Chennai Super Kings,Mumbai Indians,58,2,9.6,28,2,168
21005,2010-04-25,Chennai Super Kings,Mumbai Indians,59,2,10.1,29,2,168
21006,2010-04-25,Chennai Super Kings,Mumbai Indians,60,2,10.2,29,2,168
21007,2010-04-25,Chennai Super Kings,Mumbai Indians,64,2,10.3,32,2,168
21008,2010-04-25,Chennai Super Kings,Mumbai Indians,65,2,10.4,27,2,168
21009,2010-04-25,Chennai Super Kings,Mumbai Indians,66,2,10.5,27,2,168
21010,2010-04-25,Chennai Super Kings,Mumbai Indians,67,2,10.6,27,2,168
21011,2010-04-25,Chennai Super Kings,Mumbai Indians,67,2,11.1,27,2,168
21012,2010-04-25,Chennai Super Kings,Mumbai Indians,67,3,11.2,26,3,168
21013,2010-04-25,Chennai Super Kings,Mumbai Indians,67,3,11.3,25,3,168
21014,2010-04-25,Chennai Super Kings,Mumbai Indians,67,3,11.4,24,3,168
21015,2010-04-25,Chennai Super Kings,Mumbai Indians,67,3,11.5,24,3,168
21016,2010-04-25,Chennai Super Kings,Mumbai Indians,68,3,11.6,25,3,168
21017,2010-04-25,Chennai Super Kings,Mumbai Indians,74,3,12.1,30,3,168
21018,2010-04-25,Chennai Super Kings,Mumbai Indians,75,3,12.2,31,2,168
21019,2010-04-25,Chennai Super Kings,Mumbai Indians,75,3,12.3,31,2,168
21020,2010-04-25,Chennai Super Kings,Mumbai Indians,75,3,12.4,31,2,168
21021,2010-04-25,Chennai Super Kings,Mumbai Indians,76,3,12.5,32,2,168
21022,2010-04-25,Chennai Super Kings,Mumbai Indians,80,3,12.6,36,2,168
21023,2010-04-25,Chennai Super Kings,Mumbai Indians,81,3,13.1,36,2,168
21024,2010-04-25,Chennai Super Kings,Mumbai Indians,82,3,13.2,36,2,168
21025,2010-04-25,Chennai Super Kings,Mumbai Indians,83,3,13.3,36,2,168
21026,2010-04-25,Chennai Super Kings,Mumbai Indians,84,3,13.4,37,1,168
21027,2010-04-25,Chennai Super Kings,Mumbai Indians,87,3,13.5,39,1,168
21028,2010-04-25,Chennai Super Kings,Mumbai Indians,91,3,13.6,42,1,168
21029,2010-04-25,Chennai Super Kings,Mumbai Indians,92,3,14.0,42,1,168
21030,2010-04-25,Chennai Super Kings,Mumbai Indians,94,3,14.1,43,1,168
21031,2010-04-25,Chennai Super Kings,Mumbai Indians,96,3,14.2,44,1,168
21032,2010-04-25,Chennai Super Kings,Mumbai Indians,100,3,14.3,47,1,168
21033,2010-04-25,Chennai Super Kings,Mumbai Indians,106,3,14.4,49,1,168
21034,2010-04-25,Chennai Super Kings,Mumbai Indians,107,3,14.5,49,1,168
21035,2010-04-25,Chennai Super Kings,Mumbai Indians,108,3,14.6,49,1,168
21036,2010-04-25,Chennai Super Kings,Mumbai Indians,109,3,15.1,49,1,168
21037,2010-04-25,Chennai Super Kings,Mumbai Indians,111,3,15.2,47,1,168
21038,2010-04-25,Chennai Super Kings,Mumbai Indians,117,3,15.3,52,1,168
21039,2010-04-25,Chennai Super Kings,Mumbai Indians,119,3,15.4,53,1,168
21040,2010-04-25,Chennai Super Kings,Mumbai Indians,125,3,15.5,58,1,168
21041,2010-04-25,Chennai Super Kings,Mumbai Indians,127,3,15.6,60,1,168
21042,2010-04-25,Chennai Super Kings,Mumbai Indians,128,3,16.1,61,0,168
21043,2010-04-25,Chennai Super Kings,Mumbai Indians,132,3,16.2,65,0,168
21044,2010-04-25,Chennai Super Kings,Mumbai Indians,132,3,16.3,65,0,168
21045,2010-04-25,Chennai Super Kings,Mumbai Indians,133,3,16.3,66,0,168
21046,2010-04-25,Chennai Super Kings,Mumbai Indians,134,3,16.4,66,0,168
21047,2010-04-25,Chennai Super Kings,Mumbai Indians,135,3,16.5,61,0,168
21048,2010-04-25,Chennai Super Kings,Mumbai Indians,139,3,16.6,64,0,168
21049,2010-04-25,Chennai Super Kings,Mumbai Indians,139,4,17.1,64,1,168
21050,2010-04-25,Chennai Super Kings,Mumbai Indians,140,4,17.2,65,1,168
21051,2010-04-25,Chennai Super Kings,Mumbai Indians,144,4,17.3,68,1,168
21052,2010-04-25,Chennai Super Kings,Mumbai Indians,145,4,17.4,65,1,168
21053,2010-04-25,Chennai Super Kings,Mumbai Indians,146,4,17.5,65,1,168
21054,2010-04-25,Chennai Super Kings,Mumbai Indians,146,4,17.6,64,1,168
21055,2010-04-25,Chennai Super Kings,Mumbai Indians,146,4,18.1,63,1,168
